Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[5]	[[-49.724426777000005, 230.2632209491]]	[-35.610984730095, 67.77886389425001]	0.9492460725915336	0.7785621200277674	1	486.4425313923551	49997	46407	0.07692307692307693	486.4425313923551	1401	1613	588	676	1	0.9325528072154532	323.008	0.9492460725915336	0.9492460725915336	0.9010681063304511	1
[5]	[[176.56010229215002, 540.4210815333]]	[66.567062980195, 188.165376819805]	0.8292220638180979	0.7834906399430344	1	527.5231419903265	49989	46416	0.07692307692307693	543.8799093598852	2219	2398	925	1002	1	0.8069420636271125	307.1	0.8292220638180979	0.8292220638180979	0.6876092311227456	1
[5]	[[-31.531384385400003, 230.2632209491]]	[-31.158311021964998, 85.84712308739]	0.9842123052734156	0.8785234523687939	1	486.4425313923551	49997	46459	0.07692307692307693	486.4425313923551	1589	1589	676	676	1	0.9678378477848093	333.4933333333333	0.9842123052734156	0.9842123052734156	0.9686738618516111	1
[5]	[[195.95593572375, 529.7991199657499]]	[66.567062980195, 195.568783466665]	0.9423506544253671	0.841352722835585	1	530.1918630053997	49989	46516	0.07692307692307693	548.0497859459371	2155	2172	925	933	1	0.9108782588122227	349.65	0.9423506544253671	0.9423506544253671	0.8880247558959177	1
[5]	[[239.20204698865, 544.03069681135]]	[66.567062980195, 197.691229766665]	0.9494521701677441	0.8661102468661441	1	528.8432465448789	49989	46734	0.07692307692307693	545.9425727263731	1738	1738	798	798	1	0.9381633449840018	305.9	0.9494521701677441	0.9494521701677441	0.9014594234362389	1
[5]	[[-49.724426777000005, 271.0976857631]]	[-23.225487213960005, 50.462474979965]	0.6587082391250397	0.5081278997237411	2	503.58155152337065	49997	46767	0.07692307692307693	1007.1631030467413	944	1712	437	795	1	0.6526299448875316	205.39	0.6587082391250397	0.6587082391250397	0.4338965442912105	1
[5]	[[-31.531384385400003, 326.5271791368]]	[-29.93362321652, 106.34379755782501]	0.895546379195749	0.8168714908535417	1	521.1734685205325	49997	46794	0.07692307692307693	521.1734685205325	2045	2094	952	975	1	0.8588919032473835	333.19999999999993	0.895546379195749	0.895546379195749	0.8020033172906162	1
[5]	[[-31.69200072435001, 245.04839182715]]	[23.34190158676501, 85.84712308739]	0.8196802679001477	0.6468770767235172	1	494.2593718762914	49997	46794	0.07692307692307693	494.2593718762914	1090	1536	510	718	1	0.8125046713293411	245.776	0.8196802679001477	0.8196802679001477	0.6718757415848579	1
[5]	[[250.32510564039998, 540.4210815333]]	[71.13512922947, 188.165376819805]	0.9631324738703447	0.8711214885904789	1	528.3989102274966	49989	46804	0.07692307692307693	545.2482972304634	1632	1632	766	766	1	0.950647435864998	316.61333333333334	0.9631324738703447	0.9631324738703447	0.9276241622236103	1
[5]	[[250.32510564039998, 529.7991199657499]]	[76.14589237633001, 167.74748817053]	0.976508234617483	0.8726109716045899	2	528.3989102274966	49989	46804	0.07692307692307693	1090.4965944609269	1632	1632	766	766	1	0.9579243215480086	340.61466666666666	0.976508234617483	0.976508234617483	0.9535683322757533	1
[5]	[[239.20204698865, 497.78226062365]]	[82.755837233335, 188.165376819805]	0.9694960624946782	0.8464143993722537	1	528.8432465448793	49989	46829	0.07692307692307693	545.9425727263739	1619	1671	765	790	1	0.9490783313570178	357.8866666666667	0.9694960624946782	0.9694960624946782	0.939922615192685	1
[5]	[[17.85703081759999, 266.19930317275]]	[-4.102314547390009, 89.99896029652]	0.9804912883671453	0.8720127474467637	1	503.94630823782006	49997	46847	0.07692307692307693	503.94630823782006	1526	1526	726	726	1	0.9618269502602551	342.18800000000005	0.9804912883671453	0.9804912883671453	0.9613631665638644	1
[5]	[[-31.531384385400003, 161.38180692855]]	[5.119478466474995, 67.77886389425001]	0.9657129690071578	0.8212133204813032	1	484.97149281453505	49997	46847	0.07692307692307693	484.97149281453505	874	975	415	464	1	0.9598968260349919	248.26933333333332	0.9657129690071578	0.9657129690071578	0.9326015385086196	1
[5]	[[-49.724426777000005, 337.6772535824]]	[-4.102314547390009, 67.77886389425001]	0.5155326130498902	0.5210940776933572	2	521.1734685207341	49997	46893	0.07692307692307693	1042.3469370414682	1215	2093	588	1010	1	0.49259718414911435	192.07999999999998	0.5155326130498902	0.5155326130498902	0.2657738751180478	1
[5]	[[-49.724426777000005, 230.2632209491]]	[-23.225487213960005, 50.462474979965]	0.8113470522590338	0.5977876488930619	1	486.4425313923551	49997	46920	0.07692307692307693	486.4425313923551	894	1386	437	676	1	0.8043717849135836	240.05866666666665	0.8113470522590338	0.8113470522590338	0.6582840392094234	1
[5]	[[195.95593572375, 544.03069681135]]	[88.062667272465, 173.014913927535]	0.7736409316198666	0.6833732441171185	1	530.1918630053997	49989	46931	0.07692307692307693	548.0497859459371	1483	1911	724	933	1	0.7588218170308685	273.67199999999997	0.7736409316198666	0.7736409316198666	0.598520291077655	1
[5]	[[-31.531384385400003, 246.8729271491]]	[-39.608660513525, 89.99896029652]	0.9804667821807307	0.8721272487960229	2	494.2593718762914	49997	46942	0.07692307692307693	988.5187437525828	1468	1468	720	720	1	0.9618881575032285	339.36	0.9804667821807307	0.9804667821807307	0.9613151109598363	1
[5]	[[228.7368509755, 529.7991199657499]]	[105.12826324830999, 200.12912442367]	0.7596784708366707	0.6118793895177648	2	530.5015693109141	49965	46995	0.07692307692307693	1097.0674040966064	1126	1668	561	832	1	0.7498187984023448	249.832	0.7596784708366707	0.7596784708366707	0.5771113790527423	1
[5]	[[-31.531384385400003, 161.38180692855]]	[-39.608660513525, 67.77886389425001]	0.9930546814300003	0.911062390089703	1	484.97149281453505	49997	47029	0.07692307692307693	484.97149281453505	918	918	464	464	1	0.9855766972111814	282.11199999999997	0.9930546814300003	0.9930546814300003	0.9861576003100394	1
[5]	[[0.18603377285000988, 246.8729271491]]	[-4.102314547390009, 89.99896029652]	0.9805453243779988	0.8722755970725994	1	494.2593718762914	49997	47029	0.07692307692307693	494.2593718762914	1428	1428	720	720	1	0.9619673529326694	339.36	0.9805453243779988	0.9805453243779988	0.9614691331595548	1
[5]	[[228.7368509755, 543.10177942715]]	[60.765390372465, 170.43497342511998]	0.923936806406723	0.8600968358258592	2	530.5015693109141	49989	47050	0.07692307692307693	1097.0674040966064	1641	1641	832	832	1	0.9154197246267631	287.87199999999996	0.923936806406723	0.923936806406723	0.8536592222330545	1
[5, 10]	[[-49.724426777000005, 245.04839182715], [0.7669342892799997, 3.6106141247199997]]	[-36.40566120366999, 68.66381071352501]	0.901878359544186	0.7340491207649477	1	498.60556122589963	49997	47116	0.15384615384615385	498.60556122589963	663	810	346	423	1	0.8966548214780836	177.928	0.901878359544186	0.901878359544186	0.8133845754141121	1
[5]	[[350.51439939215, 544.03069681135]]	[66.567062980195, 197.691229766665]	0.9209933067155976	0.8452296569687661	1	501.3456101752044	49965	47134	0.07692307692307693	504.1820127190055	860	860	448	448	1	0.9156975221367624	171.73333333333335	0.9209933067155976	0.9209933067155976	0.8482286710149309	1
[5]	[[43.100270659700016, 294.47119538239997]]	[-39.608660513525, 83.41732827169]	0.8446368337785604	0.7296046087781731	1	528.4226288617784	49997	47140	0.07692307692307693	528.4226288617784	1161	1414	611	742	1	0.8374797784428355	247.91466666666668	0.8446368337785604	0.8446368337785604	0.7134113809754714	1
[5]	[[-49.724426777000005, 245.04839182715]]	[-23.225487213960005, 66.86961904367]	0.9035680881751912	0.7231832113473242	2	494.2593718762914	49997	47140	0.07692307692307693	988.5187437525828	1102	1367	579	718	1	0.8912808923761188	301.852	0.9035680881751912	0.9035680881751912	0.8164352899685701	1
[5]	[[176.56010229215002, 529.7991199657499]]	[60.765390372465, 188.165376819805]	0.8781721808211673	0.8224623919572573	2	527.5231419903265	49989	47187	0.07692307692307693	1087.7598187197705	1840	1880	981	1002	1	0.8502110508618586	325.692	0.8781721808211673	0.8781721808211673	0.771186379168205	1
[5]	[[228.7368509755, 544.03069681135]]	[73.166640899035, 170.43497342511998]	0.9654437357044852	0.8631266853635855	2	530.5015693109141	49989	47187	0.07692307692307693	1097.0674040966064	1562	1562	832	832	1	0.9467098499977944	351.10400000000004	0.9654437357044852	0.9654437357044852	0.9320816068110318	1
[5]	[[228.7368509755, 540.4210815333]]	[88.062667272465, 188.165376819805]	0.9081816168207387	0.7662931842148963	1	530.5015693109141	49989	47203	0.07692307692307693	548.5337020483032	1353	1553	724	832	1	0.8907563203391311	322.42133333333334	0.9081816168207387	0.9081816168207387	0.8247938491311311	1
[5]	[[-49.724426777000005, 294.47119538239997]]	[23.34190158676501, 75.992947150095]	0.5880115901742485	0.4863106724771281	1	520.866755503554	49997	47228	0.07692307692307693	520.866755503554	850	1604	458	865	1	0.5803191695996737	193.88666666666666	0.5880115901742485	0.5880115901742485	0.34575763017924843	1
[5]	[[134.15762340795, 540.4210815333]]	[76.73375524203001, 193.257009913525]	0.5162673829700238	0.6335956159404986	1	524.5343366008236	49989	47229	0.07692307692307693	539.209900938787	1520	2069	824	1124	1	0.44203851585929355	206.54933333333338	0.5162673829700238	0.5162673829700238	0.26653201071871724	1
[5]	[[208.59052680180002, 497.78226062365]]	[76.14589237633001, 188.165376819805]	0.9156800731187733	0.8047934779563098	1	530.1775894864192	49989	47336	0.07692307692307693	548.02748357253	1462	1573	825	886	1	0.8979126201326176	332.9746666666667	0.9156800731187733	0.9156800731187733	0.8384699963068021	1
[5]	[[-49.724426777000005, 294.47119538239997]]	[-4.102314547390009, 85.84712308739]	0.8878925864437137	0.7611600047414776	1	520.866755503554	49997	47450	0.07692307692307693	520.866755503554	1289	1469	760	865	1	0.8706928737697022	321.7333333333333	0.8878925864437137	0.8878925864437137	0.7883532450617077	1
[5]	[[239.20204698865, 540.4210815333]]	[84.98453868647499, 188.165376819805]	0.9550859772638475	0.8228213937920936	1	528.8432465448789	49989	47559	0.07692307692307693	545.9425727263731	1221	1304	749	798	1	0.9364728016763975	350.532	0.9550859772638475	0.9550859772638475	0.9121892239660385	1
[5]	[[-31.69200072435001, 245.04839182715]]	[-35.610984730095, 83.41732827169]	0.9908839144235162	0.8728134143680326	1	494.2593718762914	49997	47577	0.07692307692307693	494.2593718762914	1157	1157	718	718	1	0.9672025205534726	366.65866666666665	0.9908839144235162	0.9908839144235162	0.9818509318632702	1
[5]	[[-49.724426777000005, 294.47119538239997]]	[-35.610984730095, 98.15706513024]	0.9818620024171206	0.8502279527926766	3	520.866755503554	49997	47628	0.07692307692307693	1562.600266510662	1366	1366	865	865	1	0.9365073271909098	366.18333333333334	0.9818620024171206	0.9818620024171206	0.9640529917905578	1
[5]	[[-49.724426777000005, 337.6772535824]]	[88.062667272465, 113.39194969352499]	0.19351018096232608	0.22357930928336844	1	521.1734685207341	49989	47639	0.07692307692307693	521.1734685207341	376	1592	234	1010	1	0.18773876379201881	71.72666666666666	0.19351018096232608	0.19351018096232608	0.037446190136072185	1
[5]	[[195.95593572375, 540.4210815333]]	[84.98453868647499, 179.42117262367]	0.7959440927077227	0.7037737736037826	1	530.1918630053997	49989	47665	0.07692307692307693	548.0497859459371	1174	1453	749	933	1	0.7806585532761413	283.12199999999996	0.7959440927077227	0.7959440927077227	0.6335269987163199	1
[5]	[[228.7368509755, 540.4210815333]]	[76.73375524203001, 193.257009913525]	0.9869720796412446	0.8561540851743841	2	530.5015693109141	49989	47665	0.07692307692307693	1097.0674040966064	1291	1302	824	832	1	0.9483578147708336	366.95466666666664	0.9869720796412446	0.9869720796412446	0.9741138859913632	1
[5]	[[250.32510564039998, 494.2583172912]]	[82.755837233335, 188.165376819805]	0.986022602100707	0.8761656981164687	1	528.3989102275079	49989	47690	0.07692307692307693	545.2482972304812	1161	1161	750	750	1	0.965720115507328	363.5	0.986022602100707	0.986022602100707	0.9722405718534493	1
[5]	[[228.7368509755, 540.4210815333]]	[88.062667272465, 193.257009913525]	0.9081823590214916	0.7662938430033175	1	530.5015693109141	49989	47690	0.07692307692307693	548.5337020483032	1124	1289	724	832	1	0.8907570549201136	322.42133333333334	0.9081823590214916	0.9081823590214916	0.8247951972378414	1
[5]	[[-31.69200072435001, 245.04839182715]]	[-4.102314547390009, 67.77886389425001]	0.9115692749654319	0.7331284841152219	2	494.2593718762914	49997	47703	0.07692307692307693	988.5187437525828	898	1089	588	718	1	0.8979462935700089	306.544	0.9115692749654319	0.9115692749654319	0.8309585430610033	1
[5]	[[228.7368509755, 544.03069681135]]	[73.166640899035, 179.42117262367]	0.9654847253775581	0.8631796611891359	1	530.5015693109141	49989	47768	0.07692307692307693	548.5337020483032	1247	1247	832	832	1	0.946750418852249	351.10400000000004	0.9654847253775581	0.9654847253775581	0.9321607549373788	1
[5]	[[-49.724426777000005, 294.47119538239997]]	[-15.507652434249998, 91.25908233082001]	0.9202717838790851	0.7983993295413325	2	520.866755503554	49997	47772	0.07692307692307693	1041.733511007108	1186	1279	803	865	1	0.900680648845486	339.93666666666667	0.9202717838790851	0.9202717838790851	0.8469001562039936	1
[5]	[[-49.724426777000005, 294.47119538239997]]	[-3.2625912848299983, 67.77886389425001]	0.7335969739736067	0.608505346292497	1	520.866755503554	49997	47799	0.07692307692307693	520.866755503554	860	1265	588	865	1	0.7211634568490626	248.91999999999996	0.7335969739736067	0.7335969739736067	0.5381645202232326	1
[5]	[[-31.69200072435001, 210.6032391331]]	[-23.225487213960005, 85.84712308739]	0.9796386662165416	0.885088801951058	1	485.9605685397498	49997	47799	0.07692307692307693	485.9605685397498	894	894	613	613	1	0.9707194652433457	302.4133333333333	0.9796386662165416	0.9796386662165416	0.9596919163465246	1
[5]	[[-31.531384385400003, 210.6032391331]]	[-3.2625912848299983, 67.77886389425001]	0.9897394683607855	0.8587342562998255	1	485.9605685397498	49997	47854	0.07692307692307693	485.9605685397498	838	872	588	613	1	0.9708415835257501	347.70399999999995	0.9897394683607855	0.9897394683607855	0.9795842152310904	1
[5]	[[-49.724426777000005, 246.8729271491]]	[-39.608660513525, 89.99896029652]	0.9804602749500771	0.8721149680559034	2	494.2593718762914	49997	47854	0.07692307692307693	988.5187437525828	1027	1027	720	720	1	0.9618815961522097	339.36	0.9804602749500771	0.9804602749500771	0.9613023507551809	1
[5]	[[-49.724426777000005, 210.6032391331]]	[16.562440989905, 60.22953864454]	0.7842113617527431	0.5500379373959962	1	485.9605685397498	49997	47879	0.07692307692307693	485.9605685397498	506	858	362	613	1	0.7791781472869371	214.06266666666667	0.7842113617527431	0.7842113617527431	0.6149874599020917	1
[5]	[[-31.69200072435001, 173.19282948435]]	[-4.102314547390009, 68.66381071352501]	0.9933369455371109	0.908147654690046	2	483.9385552792131	49997	47904	0.07692307692307693	967.8771105584262	686	686	491	491	1	0.9847177724228434	295.90933333333334	0.9933369455371109	0.9933369455371109	0.9867182873689972	1
[5]	[[195.95593572375, 529.7991199657499]]	[76.14589237633001, 167.74748817053]	0.8645884719297116	0.7704171724213154	1	530.1918630053997	49989	47916	0.07692307692307693	548.0497859459371	1166	1304	833	933	1	0.8478003645772525	314.874	0.8645884719297116	0.8645884719297116	0.7475132257937537	1
[5]	[[0.18603377285000988, 246.8729271491]]	[16.562440989905, 75.992947150095]	0.845480193010339	0.6524287267367033	1	494.2593718762914	49997	47953	0.07692307692307693	494.2593718762914	694	977	518	720	1	0.8363360504264038	269.36	0.845480193010339	0.845480193010339	0.7148367567728002	1
[5]	[[5.145758948099996, 210.6032391331]]	[-15.507652434249998, 89.99896029652]	0.9766195400910255	0.8859407742644282	1	485.97413349248916	49997	47953	0.07692307692307693	485.97413349248916	805	805	599	599	1	0.9687766890649105	282.3286666666667	0.9766195400910255	0.9766195400910255	0.9537857260876061	1
[5]	[[250.32510564039998, 497.78226062365]]	[73.166640899035, 188.165376819805]	0.9671497710621192	0.8737427269507939	1	528.3989102274973	49989	48043	0.07692307692307693	545.2482972304645	989	989	758	758	1	0.9543812410908655	319.87600000000003	0.9671497710621192	0.9671497710621192	0.9353786796655096	1
[5]	[[228.7368509755, 529.7991199657499]]	[76.14589237633001, 189.215577593235]	0.9938602938619654	0.8632413677773223	1	530.5015693109141	49989	48043	0.07692307692307693	548.5337020483032	1091	1091	832	832	1	0.9519300633603829	369.9626666666667	0.9938602938619654	0.9938602938619654	0.9877582837153922	1
[5]	[[-49.724426777000005, 379.69880262099997]]	[73.166640899035, 129.89772818024]	0.2567037547305109	0.4043685920536566	1	517.359431601385	49989	48066	0.07692307692307693	519.4492895017313	646	1456	495	1128	1	0.2179771711924606	103.20800000000003	0.2567037547305109	0.2567037547305109	0.06589681769274229	1
[5]	[[334.34820590879997, 529.7991199657499]]	[73.166640899035, 173.014913927535]	0.9604045037563684	0.874296801647864	2	502.7020007791019	49965	48091	0.07692307692307693	1010.1937524346936	635	635	501	501	1	0.9547572816850468	211.42200000000003	0.9604045037563684	0.9604045037563684	0.9223768108355163	1
[5]	[[228.7368509755, 529.7991199657499]]	[88.062667272465, 189.215577593235]	0.9082149692082487	0.7663227919296821	1	530.5015693109141	49989	48091	0.07692307692307693	548.5337020483032	923	1058	724	832	1	0.8907893303158683	322.42133333333334	0.9082149692082487	0.9082149692082487	0.8248544302939402	1
[5]	[[-49.724426777000005, 210.6032391331]]	[-30.248505873960006, 98.15706513024]	0.961615292549555	0.8753715794834114	1	485.9605685397498	49997	48098	0.07692307692307693	485.9605685397498	775	775	613	613	1	0.955741954558829	259.50333333333333	0.961615292549555	0.961615292549555	0.9247039708651663	1
[5]	[[-31.531384385400003, 379.69880262099997]]	[-8.449675770240006, 103.19452237753501]	0.5501483624691622	0.6845181336904542	1	517.359431601385	49997	48098	0.07692307692307693	519.4492895017313	1167	1432	917	1128	1	0.4447525421967063	227.41600000000005	0.5501483624691622	0.5501483624691622	0.3026632207275007	1
[5]	[[239.20204698865, 540.4210815333]]	[88.062667272465, 193.257009913525]	0.9408053744592044	0.7991032231667814	1	528.8432465448789	49989	48116	0.07692307692307693	545.9425727263731	910	998	724	798	1	0.9226327963055441	338.832	0.9408053744592044	0.9408053744592044	0.8851147526113239	1
[5]	[[239.20204698865, 494.53545686575]]	[82.755837233335, 188.165376819805]	0.9683847451693962	0.8471265696931216	1	528.8432465448847	49989	48116	0.07692307692307693	545.9425727263823	946	978	758	783	1	0.9495354850843797	354.494	0.9683847451693962	0.9683847451693962	0.9377690146767964	1
[5]	[[-31.69200072435001, 294.47119538239997]]	[-35.610984730095, 85.84712308739]	0.887810152841153	0.7610994057149179	1	520.866755503554	49997	48149	0.07692307692307693	520.866755503554	944	1073	760	865	1	0.8706112864679811	321.7333333333333	0.887810152841153	0.887810152841153	0.7882068674878315	1
[5]	[[-49.724426777000005, 246.8729271491]]	[-29.93362321652, 91.25908233082001]	0.9790739872970713	0.8721827434492349	2	494.2593718762914	49997	48190	0.07692307692307693	988.5187437525828	869	869	720	720	1	0.9609295403398129	334.56	0.9790739872970713	0.9790739872970713	0.9585858726017857	1
[5]	[[17.85703081759999, 266.19930317275]]	[-35.610984730095, 89.99896029652]	0.980485737032216	0.8720024755468818	1	503.94630823782006	49997	48214	0.07692307692307693	503.94630823782006	858	858	726	726	1	0.961821455917854	342.18800000000005	0.980485737032216	0.980485737032216	0.9613522805236078	1
[5]	[[239.20204698865, 544.03069681135]]	[80.633390933335, 173.014913927535]	0.9966382809009524	0.8630324573885562	1	528.8432465448789	49989	48223	0.07692307692307693	545.9425727263731	941	947	792	798	1	0.9569134460851891	370.656	0.9966382809009524	0.9966382809009524	0.9932878629572057	1
[5]	[[5.145758948099996, 271.0976857631]]	[-15.507652434249998, 89.99896029652]	0.987189751573002	0.8614651027236403	1	503.58247463394343	49997	48237	0.07692307692307693	503.58247463394343	913	915	779	781	1	0.9558756607690687	366.1113333333334	0.987189751573002	0.987189751573002	0.9745436056107655	1
[5]	[[0.18603377285000988, 210.6032391331]]	[-15.507652434249998, 75.992947150095]	0.9959378316384042	0.8896272107033951	2	485.9605685397498	49997	48266	0.07692307692307693	971.9211370794995	704	704	613	613	1	0.977372237151375	340.828	0.9959378316384042	0.9959378316384042	0.9918921644886064	1
[5]	[[-31.531384385400003, 246.8729271491]]	[-30.248505873960006, 98.15706513024]	0.961806640504423	0.8697433659857562	1	494.2593718762914	49997	48266	0.07692307692307693	494.2593718762914	830	830	720	720	1	0.9518883080332123	304.8	0.961806640504423	0.961806640504423	0.9250720137184044	1
[5]	[[250.32510564039998, 540.4210815333]]	[48.858985513045, 188.165376819805]	0.8474831076178766	0.8538238670374594	1	528.3989102274966	49989	48300	0.07692307692307693	545.2482972304634	868	868	766	766	1	0.842394092572073	213.96933333333334	0.8474831076178766	0.8474831076178766	0.7182276176976534	1
[5]	[[0.18603377285000988, 294.47119538239997]]	[-25.369426306519998, 85.84712308739]	0.8877220276658359	0.7610346580060717	1	520.866755503554	49997	48321	0.07692307692307693	520.866755503554	851	971	760	865	1	0.8705240660257774	321.7333333333333	0.8877220276658359	0.8877220276658359	0.7880503984031431	1
[5]	[[-25.34902738240001, 210.6032391331]]	[-30.248505873960006, 91.25908233082001]	0.9740256784004354	0.8815892195856346	2	485.9605685397498	49997	48321	0.07692307692307693	971.9211370794995	683	683	613	613	1	0.9658774298510343	284.84066666666666	0.9740256784004354	0.9740256784004354	0.9487260221834284	1
[5]	[[-31.69200072435001, 210.6032391331]]	[-29.93362321652, 85.84712308739]	0.9797104921616245	0.885258434033697	1	485.9605685397498	49997	48347	0.07692307692307693	485.9605685397498	671	671	613	613	1	0.9707915147246008	302.4133333333333	0.9797104921616245	0.9797104921616245	0.9598326484515726	1
[5]	[[-31.531384385400003, 294.47119538239997]]	[60.765390372465, 85.84712308739]	0.316681936462526	0.26781298264322817	1	520.866755503554	49876	48376	0.07692307692307693	520.866755503554	264	941	241	865	1	0.31291875878059644	102.02333333333331	0.316681936462526	0.316681936462526	0.10028744888165536	1
[5]	[[-31.531384385400003, 210.6032391331]]	[-39.608660513525, 68.66381071352501]	0.9928706056236541	0.868869111211853	1	485.9605685397498	49997	48393	0.07692307692307693	485.9605685397498	635	652	596	613	1	0.9738217074977918	352.43466666666666	0.9928706056236541	0.9928706056236541	0.9857920395114818	1
[5]	[[239.20204698865, 529.7991199657499]]	[73.166640899035, 188.165376819805]	0.9686388668209036	0.8678468796677142	1	528.8432465448789	49989	48406	0.07692307692307693	545.9425727263731	851	851	798	798	1	0.9502327010991997	336.75600000000003	0.9686388668209036	0.9686388668209036	0.9382612543160842	1
[5]	[[250.32510564039998, 540.4210815333]]	[84.98453868647499, 161.76309435169]	0.9559247216849893	0.814051501358352	1	528.3989102274966	49989	48406	0.07692307692307693	545.2482972304634	754	816	706	766	1	0.937430144952798	345.46933333333334	0.9559247216849893	0.9559247216849893	0.9137920735285243	1
[5]	[[-49.724426777000005, 161.38180692855]]	[-30.248505873960006, 67.77886389425001]	0.9931098060298589	0.911310538487812	1	484.97149281453505	49997	48420	0.07692307692307693	484.97149281453505	486	486	464	464	1	0.9856329729185669	282.11199999999997	0.9931098060298589	0.9931098060298589	0.986267086832664	1
[5]	[[-31.531384385400003, 210.6032391331]]	[-25.369426306519998, 67.77886389425001]	0.989794651321093	0.8588931441108947	2	485.9605685397498	49997	48420	0.07692307692307693	971.9211370794995	618	643	588	613	1	0.9708961999526997	347.70399999999995	0.989794651321093	0.989794651321093	0.979693451783844	1
[5]	[[334.34820590879997, 529.7991199657499]]	[76.14589237633001, 173.014913927535]	0.9682144362105469	0.8804202372383428	2	502.7020007791019	49965	48431	0.07692307692307693	1010.1937524346936	521	521	501	501	1	0.962484097112593	222.77800000000002	0.9682144362105469	0.9682144362105469	0.9374391944865073	1
[5]	[[250.32510564039998, 540.4210815333]]	[73.166640899035, 193.257009913525]	0.966429369012643	0.8719329847406989	1	528.3989102274966	49989	48431	0.07692307692307693	545.2482972304634	803	803	766	766	1	0.953136684469046	323.252	0.966429369012643	0.966429369012643	0.9339857252901752	1
[5]	[[239.20204698865, 458.09578512980005]]	[73.166640899035, 151.03286474541]	0.9850114064065544	0.8756445049517242	1	544.8025000266377	49989	48460	0.07692307692307693	553.7531250332972	675	689	657	669	1	0.9689937933518856	333.204	0.9850114064065544	0.9850114064065544	0.9702474707510182	1
[5]	[[195.95593572375, 540.4210815333]]	[66.567062980195, 173.014913927535]	0.9423800029261138	0.8414557669178084	1	530.1918630053997	49989	48460	0.07692307692307693	548.0497859459371	950	958	925	933	1	0.9110092075696058	349.65	0.9423800029261138	0.9423800029261138	0.8880800699150222	1
[5]	[[269.66186273425, 530.1678005596]]	[88.062667272465, 193.257009913525]	0.9922985543797046	0.8835383281213679	1	524.8164021270503	49989	48511	0.07692307692307693	539.6506283235161	701	701	701	701	0	0.9723268178092995	365.32975151108127	0.9922985543797046	0.9922985543797046	0.9846564210240516	1
[5]	[[239.20204698865, 540.4210815333]]	[76.14589237633001, 193.257009913525]	0.9742539468688782	0.8684526429478383	1	528.8432465448789	49989	48511	0.07692307692307693	545.9425727263731	792	792	792	792	0	0.9553373022726961	354.77770315648087	0.9742539468688782	0.9742539468688782	0.949170752989587	1
[5]	[[228.7368509755, 497.78226062365]]	[82.755837233335, 188.165376819805]	0.9394921306474553	0.8102614875595036	1	530.5015693109142	49989	48560	0.07692307692307693	548.5337020483034	739	797	739	797	0	0.9212544968237469	341.9576388888889	0.9394921306474553	0.9394921306474553	0.8826454635484952	1
[5]	[[269.66186273425, 497.78226062365]]	[84.98453868647499, 188.165376819805]	0.9904332479284825	0.8850161395539843	1	524.8164021270604	49989	48608	0.07692307692307693	539.6506283235319	654	654	654	654	0	0.9713991750044565	352.84051724137925	0.9904332479284825	0.9904332479284825	0.9809580186021629	1
[5]	[[228.7368509755, 543.10177942715]]	[88.062667272465, 173.014913927535]	0.9112352393827902	0.7689547442440248	1	530.5015693109141	49989	48608	0.07692307692307693	548.5337020483032	677	776	677	776	0	0.8936907656715792	325.9166666666667	0.9112352393827902	0.9112352393827902	0.8303496614930109	1
[5]	[[-31.531384385400003, 210.6032391331]]	[-15.507652434249998, 67.77886389425001]	0.9900225377697197	0.8595924434860172	1	485.9605685397498	49997	48635	0.07692307692307693	485.9605685397498	533	555	533	555	0	0.9711357676623691	347.1460014673514	0.9900225377697197	0.9900225377697197	0.9801446252919961	1
[5]	[[-31.531384385400003, 246.8729271491]]	[4.812231413334999, 66.86961904367]	0.8627744470357008	0.6719216488020984	1	494.2593718762914	49997	48635	0.07692307692307693	494.2593718762914	485	652	485	652	0	0.8525596170505113	277.8283198826119	0.8627744470357008	0.8627744470357008	0.7443797464577593	1
[5]	[[176.56010229215002, 540.4210815333]]	[88.062667272465, 173.014913927535]	0.6592711752021466	0.6387760736116055	1	527.5231419903265	49989	48666	0.07692307692307693	543.8799093598852	645	890	645	890	0	0.6464161790943771	242.23388305847072	0.6592711752021466	0.6592711752021466	0.4346384824524195	1
[5]	[[250.32510564039998, 497.78226062365]]	[48.858985513045, 188.165376819805]	0.8550595484830663	0.8565678260008897	1	528.3989102274973	49989	48690	0.07692307692307693	545.2482972304645	666	666	666	666	0	0.8499360915371743	213.01832061068703	0.8550595484830663	0.8550595484830663	0.7311268314520653	1
[5]	[[176.56010229215002, 540.4210815333]]	[76.14589237633001, 200.12912442367]	0.7513934650777504	0.7187891451423316	1	527.5231419903265	49989	48690	0.07692307692307693	543.8799093598852	729	876	729	876	0	0.7352561833575009	277.7038167938931	0.7513934650777504	0.7513934650777504	0.5645921393615485	1
[5]	[[-49.724426777000005, 246.8729271491]]	[4.812231413334999, 66.86961904367]	0.8629730854741741	0.6720505437100043	1	494.2593718762914	49997	48704	0.07692307692307693	494.2593718762914	461	620	461	620	0	0.8527080368878965	278.05255023183923	0.8629730854741741	0.8629730854741741	0.7447225462528161	1
